sdv_user_id,Timestamp,steps,steps_goal,avg_heart_rate,max_heart_rate,minutes_moderate,minutes_vigorous,weight_kg,activity_label
1001,2023-12-05 00:00:00,23923,8562,76.9,123,205,10,109.7,energetic
1001,2023-12-06 00:00:00,14799,11191,75.2,121,125,5,109.6,energetic
1001,2023-12-07 00:00:00,19076,9917,75.7,125,130,20,109.4,energetic
1001,2023-12-08 00:00:00,22081,8189,76.5,127,155,25,109.5,energetic
1001,2023-12-09 00:00:00,27209,10141,77.0,127,115,50,109.5,over_exercise
1001,2023-12-10 00:00:00,16333,8429,75.6,130,125,15,109.6,energetic
1001,2023-12-11 00:00:00,18937,8139,76.1,124,165,10,109.6,energetic
1001,2023-12-12 00:00:00,26223,11270,76.7,127,100,70,109.2,over_exercise
1001,2023-12-13 00:00:00,29980,11624,77.2,125,125,55,109.2,over_exercise
1001,2023-12-14 00:00:00,30865,10895,77.1,127,105,70,109.2,over_exercise
1001,2023-12-15 00:00:00,27165,10423,77.4,127,175,30,109.3,energetic
1001,2023-12-16 00:00:00,14499,10534,75.1,118,140,0,109.1,energetic
1001,2023-12-17 00:00:00,22676,9411,76.7,126,140,35,109.2,over_exercise
1001,2023-12-18 00:00:00,41054,11306,77.9,128,65,105,109.0,over_exercise
1001,2023-12-19 00:00:00,30750,11779,77.1,128,110,55,109.0,over_exercise
1001,2023-12-20 00:00:00,11054,9058,74.2,124,80,10,109.0,healthy
1001,2023-12-21 00:00:00,23893,8961,76.7,126,170,25,109.1,energetic
1001,2023-12-22 00:00:00,33499,10713,77.5,126,130,55,108.9,over_exercise
1001,2023-12-23 00:00:00,16258,8846,75.5,127,105,30,109.0,energetic
1001,2023-12-24 00:00:00,17912,11054,75.9,123,120,20,109.0,energetic
1001,2023-12-25 00:00:00,14691,8635,75.2,116,135,0,109.0,energetic
1001,2023-12-26 00:00:00,31498,10869,77.6,129,100,90,108.9,over_exercise
1001,2023-12-27 00:00:00,28013,11068,76.5,127,90,65,109.0,over_exercise
1001,2023-12-28 00:00:00,22143,11670,76.3,123,125,25,108.9,energetic
1001,2023-12-29 00:00:00,27055,11048,77.4,129,200,20,109.0,energetic
1001,2023-12-30 00:00:00,20294,9555,75.7,130,135,25,108.8,energetic
1001,2023-12-31 00:00:00,21990,10364,75.9,124,100,45,108.6,over_exercise
1002,2023-01-01 00:00:00,31168,10395,79.3,127,100,95,96.5,over_exercise
1002,2023-01-02 00:00:00,25606,9751,78.7,127,150,45,96.8,over_exercise
1002,2023-01-03 00:00:00,23318,10763,78.3,128,135,40,96.6,over_exercise
1002,2023-01-04 00:00:00,28353,10216,79.1,125,160,50,96.6,over_exercise
1002,2023-01-05 00:00:00,19151,10857,77.4,125,190,10,96.6,energetic
1002,2023-01-06 00:00:00,30431,11834,78.3,128,90,80,96.5,over_exercise
1002,2023-01-07 00:00:00,16995,8983,77.0,118,155,0,96.7,energetic
1002,2023-01-08 00:00:00,31858,11457,78.0,128,85,75,96.7,over_exercise
1002,2023-01-09 00:00:00,20248,8402,77.6,128,160,15,96.4,energetic
1002,2023-01-10 00:00:00,35817,11577,80.1,131,165,80,96.5,over_exercise
1002,2023-01-11 00:00:00,25744,9493,78.0,131,120,55,96.3,over_exercise
1002,2023-01-12 00:00:00,20221,9334,77.3,128,100,35,96.4,over_exercise
1002,2023-01-13 00:00:00,21013,8040,77.3,127,145,20,96.4,energetic
1002,2023-01-14 00:00:00,18739,10222,76.8,125,85,30,96.4,energetic
1002,2023-01-15 00:00:00,20094,8645,78.0,128,215,15,96.5,energetic
1002,2023-01-16 00:00:00,10315,9216,75.4,119,105,0,96.4,healthy
1002,2023-01-17 00:00:00,18545,8006,77.1,122,145,15,96.1,energetic
1002,2023-01-18 00:00:00,21265,8603,77.5,126,130,40,96.3,over_exercise
1002,2023-01-19 00:00:00,20477,9895,77.4,124,120,35,96.2,over_exercise
1002,2023-01-20 00:00:00,21641,11031,77.9,129,160,20,96.3,energetic
1002,2023-01-21 00:00:00,30913,9369,78.4,126,80,95,96.3,over_exercise
1002,2023-01-22 00:00:00,16884,8425,76.8,126,150,10,96.2,energetic
1002,2023-01-23 00:00:00,43290,10001,80.4,129,140,100,96.1,over_exercise
1002,2023-01-24 00:00:00,21391,9040,76.8,130,90,40,96.2,over_exercise
1002,2023-01-25 00:00:00,20220,8395,77.1,126,100,45,96.0,over_exercise
1002,2023-01-26 00:00:00,29624,10631,78.2,129,100,80,96.1,over_exercise
1002,2023-01-27 00:00:00,26216,11847,78.3,129,150,35,96.2,over_exercise
1002,2023-01-28 00:00:00,24729,11077,77.8,125,110,60,96.1,over_exercise
1002,2023-01-29 00:00:00,15263,8352,76.5,127,115,20,95.8,energetic
1002,2023-01-30 00:00:00,19625,8586,77.2,123,155,15,96.0,energetic
1002,2023-01-31 00:00:00,10095,9016,75.8,113,115,0,95.8,healthy
1002,2023-02-01 00:00:00,15297,9125,76.4,122,140,5,95.9,energetic
1002,2023-02-02 00:00:00,19746,10377,77.1,123,140,25,96.1,energetic
1002,2023-02-03 00:00:00,25248,8732,78.4,130,170,30,95.8,energetic
1002,2023-02-04 00:00:00,14523,8247,76.2,123,125,5,95.7,energetic
1002,2023-02-05 00:00:00,22691,10835,77.8,129,145,30,95.8,energetic
1002,2023-02-06 00:00:00,24734,9953,77.7,128,120,45,95.8,over_exercise
1002,2023-02-07 00:00:00,21900,11042,77.5,129,145,35,95.7,over_exercise
1002,2023-02-08 00:00:00,28761,8896,78.4,125,150,50,95.7,over_exercise
1002,2023-02-09 00:00:00,31746,11079,78.3,126,140,60,95.7,over_exercise
1002,2023-02-10 00:00:00,12082,8968,76.0,117,110,0,95.7,energetic
1002,2023-02-11 00:00:00,29137,8534,78.6,129,95,85,95.6,over_exercise
1002,2023-02-12 00:00:00,28367,9895,78.5,126,160,35,95.8,over_exercise
1002,2023-02-13 00:00:00,27491,10626,78.3,128,110,70,95.6,over_exercise
1002,2023-02-14 00:00:00,30328,11390,78.6,129,110,70,95.6,over_exercise
1002,2023-02-15 00:00:00,11821,8301,76.0,124,100,10,95.6,healthy
1002,2023-02-16 00:00:00,13901,11622,76.4,125,105,15,95.6,energetic
1002,2023-02-17 00:00:00,47478,10753,80.3,128,105,130,95.7,over_exercise
1002,2023-02-18 00:00:00,22483,9886,77.6,127,140,40,95.6,over_exercise
1002,2023-02-19 00:00:00,24999,9415,78.7,129,160,40,95.4,over_exercise
1002,2023-02-20 00:00:00,12751,9509,76.4,111,135,0,95.4,energetic
1002,2023-02-21 00:00:00,23790,9234,77.3,131,100,50,95.4,over_exercise
1002,2023-02-22 00:00:00,17023,11249,76.7,122,125,20,95.4,energetic
1002,2023-02-23 00:00:00,33367,10039,79.7,129,210,55,95.4,over_exercise
1002,2023-02-24 00:00:00,39045,11986,78.7,128,75,95,95.1,over_exercise
1002,2023-02-25 00:00:00,16601,9132,76.9,115,175,0,95.3,energetic
1002,2023-02-26 00:00:00,12592,8400,76.4,116,130,0,95.3,energetic
1002,2023-02-27 00:00:00,22894,8273,77.8,129,155,20,95.4,energetic
1002,2023-02-28 00:00:00,18541,10724,77.5,125,175,15,95.4,energetic
1002,2023-03-01 00:00:00,25364,10507,78.0,127,150,50,95.3,over_exercise
1002,2023-03-02 00:00:00,22377,11736,77.7,127,110,55,95.1,over_exercise
1002,2023-03-03 00:00:00,32170,10895,78.8,129,135,65,95.2,over_exercise
1002,2023-03-04 00:00:00,22356,10778,77.2,128,80,60,95.1,over_exercise
1002,2023-03-05 00:00:00,17200,10649,77.1,127,125,20,95.1,energetic
1002,2023-03-06 00:00:00,15868,8549,77.0,122,160,5,95.3,energetic
1002,2023-03-07 00:00:00,14244,8868,76.4,116,140,0,95.0,energetic
1002,2023-03-08 00:00:00,10257,10278,75.9,122,105,5,95.0,healthy
1002,2023-03-09 00:00:00,21634,10956,77.7,126,140,30,95.0,energetic
1002,2023-03-10 00:00:00,52573,10709,80.6,130,90,150,94.9,over_exercise
1002,2023-03-11 00:00:00,19912,10529,77.1,129,90,50,95.0,over_exercise
1002,2023-03-12 00:00:00,30822,11522,78.5,130,125,65,95.1,over_exercise
1002,2023-03-13 00:00:00,30130,8795,78.2,127,110,70,94.8,over_exercise
1002,2023-03-14 00:00:00,23046,10294,77.8,126,110,50,94.9,over_exercise
1002,2023-03-15 00:00:00,9788,8421,76.0,109,100,0,94.9,healthy
1002,2023-03-16 00:00:00,13456,8670,76.3,122,115,5,94.7,energetic
1002,2023-03-17 00:00:00,10018,9521,75.3,111,95,0,94.8,healthy
1002,2023-03-18 00:00:00,11548,8179,75.9,118,120,0,94.8,healthy
1002,2023-03-19 00:00:00,19932,11106,77.1,129,130,30,94.7,energetic
1002,2023-03-20 00:00:00,15312,8046,76.4,126,110,20,94.8,energetic
1002,2023-03-21 00:00:00,23394,11639,77.5,128,85,65,94.8,over_exercise
1002,2023-03-22 00:00:00,23027,9938,77.5,128,145,35,94.7,over_exercise
1002,2023-03-23 00:00:00,22512,8551,77.7,128,125,45,94.5,over_exercise
1002,2023-03-24 00:00:00,35075,10447,78.9,127,95,90,94.6,over_exercise
1002,2023-03-25 00:00:00,16250,8260,76.4,125,120,20,94.7,energetic
1002,2023-03-26 00:00:00,19401,8612,76.9,121,135,15,94.7,energetic
1002,2023-03-27 00:00:00,47278,11863,80.3,130,100,125,94.8,over_exercise
1002,2023-03-28 00:00:00,16814,11528,76.9,121,155,5,94.6,energetic
1002,2023-03-29 00:00:00,25323,10628,78.0,127,125,55,94.5,over_exercise
1002,2023-03-30 00:00:00,26045,9440,78.4,129,145,45,94.4,over_exercise
1002,2023-03-31 00:00:00,16032,9633,76.5,126,130,15,94.6,energetic
1002,2023-04-01 00:00:00,10567,8593,75.9,112,110,0,94.5,healthy
1002,2023-04-02 00:00:00,22711,8892,77.9,128,140,40,94.3,over_exercise
1002,2023-04-03 00:00:00,21978,8724,77.8,126,120,35,94.4,over_exercise
1002,2023-04-04 00:00:00,11592,10819,75.6,121,105,5,94.5,healthy
1002,2023-04-05 00:00:00,12944,11449,76.5,118,140,0,94.3,energetic
1002,2023-04-06 00:00:00,18763,8313,77.2,124,125,25,94.4,energetic
1002,2023-04-07 00:00:00,34855,11864,79.2,129,135,85,94.4,over_exercise
1002,2023-04-08 00:00:00,15160,8778,76.4,114,155,0,94.3,energetic
1002,2023-04-09 00:00:00,14595,11898,76.7,118,145,0,94.2,energetic
1002,2023-04-10 00:00:00,9595,8163,75.8,105,125,0,94.2,healthy
1002,2023-04-11 00:00:00,27902,11217,77.8,131,70,80,94.2,over_exercise
1002,2023-04-12 00:00:00,23103,11822,77.7,126,150,30,94.3,energetic
1002,2023-04-13 00:00:00,21411,11877,77.2,129,120,40,94.3,over_exercise
1002,2023-04-14 00:00:00,20956,9318,77.6,126,135,30,94.3,energetic
1002,2023-04-15 00:00:00,32436,11862,79.0,130,125,75,94.3,over_exercise
1002,2023-04-16 00:00:00,19976,11381,77.0,125,145,15,94.2,energetic
1002,2023-04-17 00:00:00,29856,8160,78.6,127,130,60,94.0,over_exercise
1002,2023-04-18 00:00:00,37584,11993,78.9,130,70,110,94.0,over_exercise
1002,2023-04-19 00:00:00,26369,11644,78.7,127,145,55,93.9,over_exercise
1002,2023-04-20 00:00:00,24524,10629,77.8,131,125,45,94.0,over_exercise
1002,2023-04-21 00:00:00,19029,9312,76.5,125,110,30,94.2,energetic
1002,2023-04-22 00:00:00,25458,9886,78.0,130,140,50,93.9,over_exercise
1002,2023-04-23 00:00:00,21369,9259,77.4,126,140,25,93.8,energetic
1002,2023-04-24 00:00:00,21851,8671,77.6,126,140,30,93.9,energetic
1002,2023-04-25 00:00:00,16423,11244,76.4,122,145,5,94.0,energetic
1002,2023-04-26 00:00:00,26951,9992,78.0,129,125,55,93.8,over_exercise
1002,2023-04-27 00:00:00,17073,8170,76.8,126,120,20,93.9,energetic
1002,2023-04-28 00:00:00,23870,8950,77.9,129,135,35,93.9,over_exercise
1002,2023-04-29 00:00:00,29840,9897,78.2,127,100,75,93.6,over_exercise
1002,2023-04-30 00:00:00,32493,9886,79.1,134,160,55,93.9,over_exercise
1002,2023-05-01 00:00:00,23281,10698,77.7,128,130,45,93.7,over_exercise
1002,2023-05-02 00:00:00,19502,9949,76.6,125,105,35,93.7,over_exercise
1002,2023-05-03 00:00:00,20627,8107,77.6,122,155,25,93.7,energetic
1002,2023-05-04 00:00:00,15826,10865,77.3,114,175,0,93.7,energetic
1002,2023-05-05 00:00:00,29912,9283,78.5,127,170,45,93.7,over_exercise
1002,2023-05-06 00:00:00,11931,8473,76.0,106,150,0,93.6,healthy
1002,2023-05-07 00:00:00,27941,8231,78.6,126,150,55,93.4,over_exercise
1002,2023-05-08 00:00:00,30870,10165,78.5,127,115,85,93.6,over_exercise
1002,2023-05-09 00:00:00,24211,10539,77.9,127,165,30,93.4,energetic
1002,2023-05-10 00:00:00,13822,10077,76.5,119,145,0,93.5,energetic
1002,2023-05-11 00:00:00,36357,9937,79.4,131,110,90,93.4,over_exercise
1002,2023-05-12 00:00:00,27218,9392,78.0,132,80,75,93.5,over_exercise
1002,2023-05-13 00:00:00,26025,11278,78.3,126,130,55,93.2,over_exercise
1002,2023-05-14 00:00:00,16750,8724,76.8,128,150,5,93.4,energetic
1002,2023-05-15 00:00:00,25154,10447,77.8,130,120,55,93.5,over_exercise
1002,2023-05-16 00:00:00,22443,8203,77.5,128,125,50,93.4,over_exercise
1002,2023-05-17 00:00:00,20997,11637,77.5,125,130,25,93.3,energetic
1002,2023-05-18 00:00:00,23679,10084,77.2,126,110,50,93.4,over_exercise
1002,2023-05-19 00:00:00,15631,8947,76.4,122,135,10,93.2,energetic
1002,2023-05-20 00:00:00,17374,9855,76.9,122,160,10,93.1,energetic
1002,2023-05-21 00:00:00,18620,8289,76.9,128,135,15,93.3,energetic
1002,2023-05-22 00:00:00,13422,8614,76.1,118,120,0,93.2,energetic
1002,2023-05-23 00:00:00,33915,9047,79.8,125,220,50,93.2,over_exercise
1002,2023-05-24 00:00:00,26917,9685,77.9,126,130,50,93.1,over_exercise
1002,2023-05-25 00:00:00,32754,10700,78.6,130,100,85,93.3,over_exercise
1002,2023-05-26 00:00:00,27002,11331,77.7,127,80,70,93.1,over_exercise
1002,2023-05-27 00:00:00,28891,11991,78.8,128,125,60,93.1,over_exercise
1002,2023-05-28 00:00:00,18977,9316,76.5,127,120,25,93.1,energetic
1002,2023-05-29 00:00:00,20872,8096,77.5,125,150,25,93.1,energetic
1002,2023-05-30 00:00:00,19050,8409,76.4,130,110,25,93.0,energetic
1002,2023-05-31 00:00:00,27780,11813,77.8,127,60,90,93.0,over_exercise
1002,2023-06-01 00:00:00,38442,10448,79.6,129,95,115,92.9,over_exercise
1002,2023-06-02 00:00:00,24890,11833,78.1,128,135,40,92.9,over_exercise
1002,2023-06-03 00:00:00,19742,8829,77.5,126,155,20,92.9,energetic
1002,2023-06-04 00:00:00,22253,10361,77.1,129,125,40,92.8,over_exercise
1002,2023-06-05 00:00:00,18938,8126,77.1,126,125,20,92.7,energetic
1002,2023-06-06 00:00:00,25465,9209,78.8,127,245,10,92.8,energetic
1002,2023-06-07 00:00:00,28112,9716,78.2,125,140,60,93.0,over_exercise
1002,2023-06-08 00:00:00,29877,10757,78.2,132,90,75,92.8,over_exercise
1002,2023-06-09 00:00:00,22869,9597,77.7,127,115,50,92.8,over_exercise
1002,2023-06-10 00:00:00,21188,8167,77.4,126,170,20,92.7,energetic
1002,2023-06-11 00:00:00,16738,10861,77.0,121,150,10,92.6,energetic
1002,2023-06-12 00:00:00,21933,11040,77.3,126,100,45,92.7,over_exercise
1002,2023-06-13 00:00:00,20439,11519,77.0,125,110,40,92.7,over_exercise
1002,2023-06-14 00:00:00,27039,11132,77.8,128,125,60,92.5,over_exercise
1002,2023-06-15 00:00:00,26902,8066,78.4,127,170,25,92.5,energetic
1002,2023-06-16 00:00:00,16422,8316,77.1,121,180,5,92.4,energetic
1002,2023-06-17 00:00:00,38910,8838,79.7,129,135,105,92.7,over_exercise
1002,2023-06-18 00:00:00,16823,11642,76.8,118,180,0,92.6,energetic
1002,2023-06-19 00:00:00,34188,10570,78.8,128,90,105,92.6,over_exercise
1002,2023-06-20 00:00:00,30850,11690,78.5,126,120,70,92.6,over_exercise
1002,2023-06-21 00:00:00,12533,10412,76.0,124,95,10,92.4,energetic
1002,2023-06-22 00:00:00,22231,8270,77.5,124,155,20,92.5,energetic
1002,2023-06-23 00:00:00,22604,8462,78.0,125,185,25,92.6,energetic
1002,2023-06-24 00:00:00,24897,10452,77.8,129,140,40,92.4,over_exercise
1002,2023-06-25 00:00:00,17345,9413,76.8,128,145,10,92.3,energetic
1002,2023-06-26 00:00:00,33401,9642,79.1,128,170,55,92.2,over_exercise
1002,2023-06-27 00:00:00,27022,10072,78.3,128,135,55,92.4,over_exercise
1002,2023-06-28 00:00:00,21285,8440,77.7,127,170,30,92.3,energetic
1002,2023-06-29 00:00:00,24009,10440,77.2,128,100,55,92.3,over_exercise
1002,2023-06-30 00:00:00,26301,10414,78.0,128,120,45,92.3,over_exercise
1002,2023-07-01 00:00:00,10930,9188,75.8,111,110,0,92.3,healthy
1002,2023-07-02 00:00:00,19212,10025,77.0,127,130,15,92.2,energetic
1002,2023-07-03 00:00:00,31721,11411,78.9,128,115,85,92.2,over_exercise
1002,2023-07-04 00:00:00,23197,8072,77.6,125,160,25,92.1,energetic
1002,2023-07-05 00:00:00,15145,8789,76.0,131,90,25,92.1,energetic
1002,2023-07-06 00:00:00,22764,9483,77.5,128,115,50,92.2,over_exercise
1002,2023-07-07 00:00:00,19410,8154,77.1,123,155,20,92.0,energetic
1002,2023-07-08 00:00:00,15932,9330,76.8,121,145,10,91.9,energetic
1002,2023-07-09 00:00:00,26252,10352,78.3,125,190,30,92.4,energetic
1002,2023-07-10 00:00:00,19303,8311,76.7,127,130,25,91.9,energetic
1002,2023-07-11 00:00:00,16079,9754,76.7,126,125,10,92.0,energetic
1002,2023-07-12 00:00:00,27677,11552,78.1,129,100,70,91.8,over_exercise
1002,2023-07-13 00:00:00,17100,8250,76.7,126,155,5,92.0,energetic
1002,2023-07-14 00:00:00,23148,8796,78.0,128,150,30,91.9,energetic
1002,2023-07-15 00:00:00,12075,8848,76.1,121,120,5,92.0,energetic
1002,2023-07-16 00:00:00,36130,11591,78.7,128,105,95,91.7,over_exercise
1002,2023-07-17 00:00:00,23550,11767,77.7,127,130,35,91.7,over_exercise
1002,2023-07-18 00:00:00,23041,10003,77.9,125,155,35,91.9,over_exercise
1002,2023-07-19 00:00:00,25558,9457,77.7,130,130,40,91.7,over_exercise
1002,2023-07-20 00:00:00,11004,10807,75.6,109,115,0,91.8,healthy
1002,2023-07-21 00:00:00,21124,11786,76.9,127,85,45,91.6,over_exercise
1002,2023-07-22 00:00:00,16848,8595,76.4,126,105,25,91.8,energetic
1002,2023-07-23 00:00:00,42327,10086,79.4,126,70,120,91.9,over_exercise
1002,2023-07-24 00:00:00,26004,11770,77.9,128,130,50,91.7,over_exercise
1002,2023-07-25 00:00:00,35237,11996,78.3,128,85,100,91.6,over_exercise
1002,2023-07-26 00:00:00,25254,9431,77.6,128,105,75,91.6,over_exercise
1002,2023-07-27 00:00:00,18512,9681,76.8,123,145,10,91.5,energetic
1002,2023-07-28 00:00:00,23929,8168,77.8,126,125,45,91.6,over_exercise
1002,2023-07-29 00:00:00,37670,10227,78.7,130,70,110,91.4,over_exercise
1002,2023-07-30 00:00:00,13073,10071,75.9,121,130,5,91.3,energetic
1002,2023-07-31 00:00:00,42663,11092,79.5,127,105,100,91.7,over_exercise
1002,2023-08-01 00:00:00,27497,8188,78.8,126,185,35,91.2,over_exercise
1002,2023-08-02 00:00:00,21252,11015,77.1,124,145,20,91.4,energetic
1002,2023-08-03 00:00:00,9777,9951,75.5,112,110,0,91.4,healthy
1002,2023-08-04 00:00:00,44801,9170,80.0,132,70,140,91.3,over_exercise
1002,2023-08-05 00:00:00,20273,11175,76.8,128,130,25,91.3,energetic
1002,2023-08-06 00:00:00,21169,8617,77.3,130,110,50,91.5,over_exercise
1002,2023-08-07 00:00:00,22107,9768,77.8,127,165,15,91.4,energetic
1002,2023-08-08 00:00:00,25984,9454,78.1,130,125,60,91.3,over_exercise
1002,2023-08-09 00:00:00,8050,8217,75.2,101,65,0,91.3,healthy
1002,2023-08-10 00:00:00,13471,8729,75.8,121,115,10,91.3,energetic
1002,2023-08-11 00:00:00,24432,8392,78.0,127,140,45,91.2,over_exercise
1002,2023-08-12 00:00:00,29611,10003,78.6,128,140,55,91.3,over_exercise
1002,2023-08-13 00:00:00,24319,9788,77.8,128,110,50,91.0,over_exercise
1002,2023-08-14 00:00:00,17905,8324,76.8,122,160,10,91.1,energetic
1002,2023-08-15 00:00:00,29133,10449,78.5,127,130,70,91.1,over_exercise
1002,2023-08-16 00:00:00,14226,9554,75.7,127,90,25,90.9,energetic
1002,2023-08-17 00:00:00,27476,11025,78.4,132,145,50,91.1,over_exercise
1002,2023-08-18 00:00:00,18750,9060,77.0,124,185,5,91.1,energetic
1002,2023-08-19 00:00:00,23723,9698,77.4,130,135,50,91.1,over_exercise
1002,2023-08-20 00:00:00,28840,9203,78.5,126,130,60,91.0,over_exercise
1002,2023-08-21 00:00:00,27831,10104,78.0,129,60,95,90.9,over_exercise
1002,2023-08-22 00:00:00,37297,11964,78.6,127,115,90,90.9,over_exercise
1002,2023-08-23 00:00:00,22367,8490,77.4,127,120,45,90.9,over_exercise
1002,2023-08-24 00:00:00,28026,9224,77.7,127,115,55,90.8,over_exercise
1002,2023-08-25 00:00:00,14104,10119,76.2,123,125,10,90.8,energetic
1002,2023-08-26 00:00:00,17561,11885,76.9,122,145,5,90.6,energetic
1002,2023-08-27 00:00:00,32272,10848,78.8,127,120,90,90.7,over_exercise
1002,2023-08-28 00:00:00,32824,8845,78.6,125,135,70,90.7,over_exercise
1002,2023-08-29 00:00:00,22466,9260,77.2,128,110,40,90.6,over_exercise
1002,2023-08-30 00:00:00,26245,10596,77.8,128,150,50,90.6,over_exercise
1002,2023-08-31 00:00:00,25003,8620,78.2,132,125,55,90.8,over_exercise
1002,2023-09-01 00:00:00,28094,8140,78.5,126,155,50,90.6,over_exercise
1002,2023-09-02 00:00:00,24687,11105,78.2,126,155,40,90.6,over_exercise
1002,2023-09-03 00:00:00,19630,10409,77.2,122,155,10,90.8,energetic
1002,2023-09-04 00:00:00,28555,8242,78.0,130,135,60,90.7,over_exercise
1002,2023-09-05 00:00:00,37343,11141,79.1,129,105,90,90.7,over_exercise
1002,2023-09-06 00:00:00,21076,10562,76.9,127,135,30,90.6,energetic
1002,2023-09-07 00:00:00,12728,11373,76.1,121,135,5,90.6,energetic
1002,2023-09-08 00:00:00,22162,11697,77.3,127,145,15,90.5,energetic
1002,2023-09-09 00:00:00,18154,11183,77.1,118,185,0,90.5,energetic
1002,2023-09-10 00:00:00,34542,11484,79.1,128,130,85,90.5,over_exercise
1002,2023-09-11 00:00:00,18191,10269,76.8,124,155,5,90.5,energetic
1002,2023-09-12 00:00:00,19211,9687,76.6,126,135,25,90.4,energetic
1002,2023-09-13 00:00:00,18704,8742,76.5,125,100,40,90.4,over_exercise
1002,2023-09-14 00:00:00,23007,9143,77.7,124,160,20,90.4,energetic
1002,2023-09-15 00:00:00,11068,9361,75.6,121,105,5,90.3,healthy
1002,2023-09-16 00:00:00,21714,9110,77.5,125,170,20,90.4,energetic
1002,2023-09-17 00:00:00,15209,8595,76.5,120,135,5,90.2,energetic
1002,2023-09-18 00:00:00,8055,9322,75.1,100,70,0,90.2,healthy
1002,2023-09-19 00:00:00,36519,11368,78.9,132,80,105,90.3,over_exercise
1002,2023-09-20 00:00:00,16861,9300,76.5,124,150,10,90.2,energetic
1002,2023-09-21 00:00:00,23106,10397,77.7,125,160,25,90.3,energetic
1002,2023-09-22 00:00:00,34598,10906,78.6,130,110,85,90.0,over_exercise
1002,2023-09-23 00:00:00,14198,10357,76.7,117,135,0,90.3,energetic
1002,2023-09-24 00:00:00,16039,8012,76.7,124,145,5,90.2,energetic
1002,2023-09-25 00:00:00,16665,8834,76.7,126,155,10,90.0,energetic
1002,2023-09-26 00:00:00,25752,10914,77.9,125,110,70,90.1,over_exercise
1002,2023-09-27 00:00:00,13451,8002,76.0,115,135,0,90.1,energetic
1002,2023-09-28 00:00:00,20858,10549,77.3,125,170,15,90.0,energetic
1002,2023-09-29 00:00:00,37889,11039,78.7,129,130,80,89.9,over_exercise
1002,2023-09-30 00:00:00,23250,8837,77.6,126,180,20,89.9,energetic
1002,2023-10-01 00:00:00,22824,11009,77.1,127,120,50,89.9,over_exercise
1002,2023-10-02 00:00:00,28264,8912,78.3,127,135,60,90.0,over_exercise
1002,2023-10-03 00:00:00,30034,10689,78.2,127,85,75,89.9,over_exercise
1002,2023-10-04 00:00:00,38997,11923,79.4,128,140,75,89.9,over_exercise
1002,2023-10-05 00:00:00,25307,10232,78.3,127,135,50,89.8,over_exercise
1002,2023-10-06 00:00:00,28896,11870,77.6,126,50,95,89.9,over_exercise
1002,2023-10-07 00:00:00,21194,8525,77.2,123,160,20,89.9,energetic
